Site;Competition;Species;ID;FruitSet;PolliniaSet;N_flowers;Height;DiamCavity;LongLab;WidthLab;DepthLab;Eucera;Osmia;Andrena;Ceratina;Rich;Abund;H;simp;inv_simp;Abund_Slingua;Abund_Sparviflora;Rich_Coflowering;Abund_Coflowering;H_Coflowering;simp_Coflowering;inv_simp_Coflowering
Puigpunyent;Yes;lingua;SL+SP62;0;1;3;10.5;4;16;6;10;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP63;0;1;3;14.5;6;19;10;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP64;0;1;3;16;5;20;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP65;0;1;3;14.5;4;11;7;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP66;0;1;2;8.5;6;16;8;13;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP67;0;1;2;9;4;14;7;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP68;0;1;2;7.5;5;12;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP69;0;1;2;12;7;16;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP70;0;1;2;14.7;5;15;7;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP71;0;1;5;23;5;14;7;13;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP72;0;1;2;11.2;5;13;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP73;0;0.75;4;18.5;5;19;9;13;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP74;0;0.666666667;3;16.5;5;20;9;13;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP75;0;1;4;15.5;7;15;7;15;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP76;0.25;0.5;4;17.2;6;17;9;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP77;0;0.5;4;15.5;6;13;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP78;0;1;4;19;6;14;9;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP79;0;1;2;13.5;5;14;7;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP80;0;1;4;23.5;5;16;8;13;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP81;0;1;3;16.5;5;16;6;14;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP82;0;1;4;17;5;16;6;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP83;0;1;3;15;5;15;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP84;0;0.5;2;9.5;4;11;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP85;0;1;1;19;5;14;6;11;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP86;0;1;2;20;5;14;7;10;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP87;0;1;2;12.2;5;15;6;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP88;0;1;3;15.5;5;16;6;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP89;0;1;4;19.5;6;16;7;13;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;lingua;SL+SP90;0;1;2;14.5;6;19;9;12;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL66;1;1;4;11.6;3;8;3;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL67;1;1;6;14.1;3;8;3.5;9;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL68;1;1;3;10.2;3;6;3;9;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL69;0.666666667;0.5;6;16.5;3;9.5;3;9;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL70;;;5;16;3;8;3;10;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL71;1;1;5;14.6;3;10;3.5;9.5;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL72;1;1;4;11.1;3;8;3;9;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL73;1;0.75;4;11;3;6.5;3;9;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL74;;;5;11.6;3;7;3;7;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL75;0.666666667;1;3;11.7;2.5;8;3;9;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL76;;;4;17;3;8.5;3;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL77;;;4;16;3.5;7;3;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL78;1;1;3;11;3;6;4;7;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL79;0.75;1;4;15.5;4;8;3;5;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL80;1;0.666666667;3;8.7;2;7;3;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL81;0.8;0.6;5;20;3.5;8;3;10;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL82;1;0.75;4;11;3;5;2;8.5;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL83;1;0.833333333;6;19;3;7.5;3;8.5;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL84;;;4;15.5;2;7;4;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL85;;;5;17.5;3;8;3;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL86;0.666666667;0.333333333;3;11;2;6;3;6;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL87;0.5;1;4;17;4;5;3;6;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL88;0.666666667;0.666666667;3;13;3;6;3;6;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL89;1;1;4;11.5;2;6.5;2.5;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL90;1;1;4;16.8;2.5;6.5;2.5;8.5;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL91;1;0.8;5;17.5;3;10;3;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL92;1;0.75;4;17.5;4;7;3;7;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL93;0.75;0.75;4;17;4;7;4;8;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL94;;;4;16;3;8;4;6;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL95;;;7;23.5;3;9;4;10;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Puigpunyent;Yes;parviflora;SP+SL96;;;;;;;;;0;0;14;0;1.533333333;2.066666667;0.382870799;0.382925926;1.701775148;28;6;16;405;2.109353417;0.836677336;6.122848931
Sa Torre;No;parviflora;SP31;0.666666667;0.666666667;3;20.2;2.7;6.1;2.6;5.9;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP32;1;1;4;18;2.8;6.7;2.6;6.1;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP33;1;1;5;23.5;4;5.6;2.5;6.8;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP34;1;1;3;17;3.2;4.4;2.5;4.4;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP35;1;1;3;17.6;3.6;6.3;2.3;5.8;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP36;1;1;3;11.1;3.7;6;2.6;5.8;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP37;1;1;2;10.1;3.7;5.3;1.7;5.5;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP38;0.666666667;0.666666667;3;12.8;3.2;5.2;2.3;5.3;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP39;1;1;1;13;3.7;5.8;3.3;5.2;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP40;1;1;3;12.1;3.1;4.8;3.1;3.9;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP41;1;1;2;11.8;3;4.5;2;2.5;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP42;1;1;2;12.4;3.1;6.2;3.5;5.3;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP43;0.666666667;0.666666667;3;7.2;4;5.4;2.4;4.7;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP44;1;1;1;10.7;3.2;5.3;3;6.3;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP45;1;1;3;9.5;3.1;5.8;3.1;4.9;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP46;1;1;3;12;3.7;4.8;2.8;5;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP47;1;1;3;13;2.9;6.5;3.9;7.3;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP48;0.5;1;2;8;2.8;2.4;1.8;6;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP49;1;1;2;12.1;3.7;6.4;2.8;5.8;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP50;1;1;2;14.4;2.8;4.7;1.8;6.6;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP51;1;1;2;9;4.3;5.7;3.4;6.1;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP52;1;1;3;14.1;3.2;6.9;3.3;7.9;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP53;0.666666667;1;3;11;3.4;6.3;3.7;6.1;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP54;1;1;3;7.9;3.1;7.8;2.5;7.1;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP55;1;1;1;7.8;3;4.9;2.6;4.9;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP56;0.5;1;2;6.5;2.8;4.6;2.6;5.2;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP57;0.666666667;1;3;7.4;2.7;6;2.4;7.1;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP58;1;1;2;9;3.7;5.5;2.8;6.2;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP59;;;2;13;2.9;5.3;3.1;6.3;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
Sa Torre;No;parviflora;SP60;1;1;2;20.5;4.1;8;3.7;6.9;1;0;1;0;2.8;8.933333333;0.709515279;0.411777592;1.928005205;0;13;6;820;1.046848633;0.53492564;2.150193786
son Bosc;No;parviflora;SP61;1;0.5;4;16.5;3.1;8.5;3.2;9.5;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP62;1;0.666666667;3;15.8;2.9;8.2;3.6;7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP63;1;1;2;12;2.5;7.7;3.2;6.9;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP64;1;1;3;15.7;3.3;7.9;3.9;7.5;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP65;1;1;4;21.1;2.9;6.8;2.6;8.5;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP66;1;0.5;2;12.5;2.5;6;3.2;6.8;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP67;1;1;2;10.7;2.2;4.4;2.4;6.3;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP68;1;1;2;11.9;3;4.4;1.6;6.3;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP69;1;1;4;14;2.6;6.1;3.4;7.6;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP70;1;1;3;12;2.2;8.7;2.7;8.6;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP71;1;1;3;13;2.3;3.8;2;5.9;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP72;1;1;7;23;2.8;5.6;3.1;6.4;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP73;0.666666667;0.666666667;3;13.4;2.5;7.9;3.3;7.4;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP74;0.666666667;0.666666667;3;11.2;2.9;8.1;3.3;8.8;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP75;1;1;2;9;2.8;7.1;2.9;8.7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP76;1;1;7;20;3;5.3;2.5;5.9;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP77;1;1;4;14;3;7;2.9;7.9;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP78;1;1;2;10.7;3.4;7.3;3.4;8.1;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP79;1;1;2;10.4;2.8;5.6;2.3;6.5;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP80;1;1;4;15;2.9;8.4;2.5;8.1;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP81;0.75;1;4;15.5;3.2;6.5;2.8;8.5;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP82;1;1;4;14.4;3.3;7.1;3.2;8.1;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP83;1;1;3;9.5;3;7;3;7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP84;1;1;4;17.5;4;6;3;8;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP85;1;1;2;15.5;3;6;3;6;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP86;1;1;2;18;4;6;2;7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP87;1;1;3;16.5;3;6;3;7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP88;1;1;3;18.5;6;8;3;7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP89;1;1;3;20.5;4;6;3;7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
son Bosc;No;parviflora;SP90;1;1;4;17.5;4;8;4;7;0;0;1;0;3.166666667;18;0.69860903;0.386613918;1.777299091;;;;;;;
Son Doblons;Yes;lingua;SL+SP91;0;1;6;19.8;4;11;5;15;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP92;0;1;3;15.5;4;15;5;15;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP93;;;4;17.4;2.5;13;5;12;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP94;;;3;16.4;4;12;5;14;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP95;0;1;3;15.5;2;12.5;5.5;12.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP96;0;1;2;15.6;3;12;5;11;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP97;0;1;3;15.4;4;14;6;14;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP98;0;1;3;20.3;4;11;5;11;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP99;;;2;15.5;4;11;4;11;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP100;0;1;2;15;3.5;12;5.5;10.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP101;;;2;13.8;3.5;10.5;5.5;12;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP102;0;1;3;13.2;5;13;10;12;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP103;0;1;2;12.3;4;13.5;7;11.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP104;;;2;12.2;6;15;9;17;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP105;;;2;10.5;4.5;12.8;7.5;11.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP106;;;2;15;4;14;8;14;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP107;;;2;9.6;3;12;6;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
